,cand_id,cand_name,votes,total,state,fips,pct
10085,MS31953,Darrell Castle,11,4639,MS,28069,0.002371201
10086,MS31950,Jim Hedges,3,4639,MS,28069,0.000646691
10087,MS31949,Rocky De La Fuente,1,4639,MS,28069,0.000215564
10088,MS31947,Jill Stein,1,4639,MS,28069,0.000215564
10075,MS31907,Donald Trump,20076,28250,MS,28067,0.710654867
10076,MS31893,Hillary Clinton,7748,28250,MS,28067,0.274265487
10077,MS31948,Gary Johnson,267,28250,MS,28067,0.009451327
10078,MS31953,Darrell Castle,81,28250,MS,28067,0.002867257
10079,MS31947,Jill Stein,52,28250,MS,28067,0.001840708
10080,MS31949,Rocky De La Fuente,16,28250,MS,28067,0.000566372
10081,MS31950,Jim Hedges,10,28250,MS,28067,0.000353982
10068,MS31893,Hillary Clinton,3720,6237,MS,28065,0.596440596
10069,MS31907,Donald Trump,2466,6237,MS,28065,0.395382395
10070,MS31948,Gary Johnson,21,6237,MS,28065,0.003367003
10071,MS31953,Darrell Castle,20,6237,MS,28065,0.00320667
10072,MS31950,Jim Hedges,5,6237,MS,28065,0.000801667
10073,MS31947,Jill Stein,3,6237,MS,28065,0.000481
10074,MS31949,Rocky De La Fuente,2,6237,MS,28065,0.000320667
10061,MS31893,Hillary Clinton,3337,3859,MS,28063,0.864731796
10062,MS31907,Donald Trump,489,3859,MS,28063,0.126716766
10063,MS31948,Gary Johnson,13,3859,MS,28063,0.003368748
10064,MS31953,Darrell Castle,7,3859,MS,28063,0.001813941
10065,MS31947,Jill Stein,7,3859,MS,28063,0.001813941
10066,MS31950,Jim Hedges,5,3859,MS,28063,0.001295672
10067,MS31949,Rocky De La Fuente,1,3859,MS,28063,0.000259134
10054,MS31893,Hillary Clinton,4367,8468,MS,28061,0.515706188
10055,MS31907,Donald Trump,4032,8468,MS,28061,0.476145489
10056,MS31948,Gary Johnson,28,8468,MS,28061,0.003306566
10057,MS31953,Darrell Castle,22,8468,MS,28061,0.002598016
10058,MS31950,Jim Hedges,7,8468,MS,28061,0.000826641
10059,MS31949,Rocky De La Fuente,6,8468,MS,28061,0.00070855
10060,MS31947,Jill Stein,6,8468,MS,28061,0.00070855
10047,MS31907,Donald Trump,31204,45465,MS,28059,0.686330144
10048,MS31893,Hillary Clinton,13087,45465,MS,28059,0.287847795
10049,MS31948,Gary Johnson,820,45465,MS,28059,0.018035852
10050,MS31953,Darrell Castle,153,45465,MS,28059,0.003365226
10051,MS31947,Jill Stein,152,45465,MS,28059,0.003343231
10052,MS31949,Rocky De La Fuente,25,45465,MS,28059,0.000549874
10053,MS31950,Jim Hedges,24,45465,MS,28059,0.000527879
10040,MS31907,Donald Trump,8385,9634,MS,28057,0.870354993
10041,MS31893,Hillary Clinton,1100,9634,MS,28057,0.11417895
10042,MS31948,Gary Johnson,84,9634,MS,28057,0.00871912
10043,MS31953,Darrell Castle,36,9634,MS,28057,0.003736766
10044,MS31947,Jill Stein,19,9634,MS,28057,0.001972182
10045,MS31949,Rocky De La Fuente,5,9634,MS,28057,0.000518995
10046,MS31950,Jim Hedges,5,9634,MS,28057,0.000518995
10033,MS31893,Hillary Clinton,395,699,MS,28055,0.56509299
10034,MS31907,Donald Trump,298,699,MS,28055,0.426323319
10035,MS31948,Gary Johnson,4,699,MS,28055,0.005722461
10036,MS31949,Rocky De La Fuente,1,699,MS,28055,0.001430615
10037,MS31950,Jim Hedges,1,699,MS,28055,0.001430615
10038,MS31953,Darrell Castle,0,699,MS,28055,0
10039,MS31947,Jill Stein,0,699,MS,28055,0
10026,MS31893,Hillary Clinton,2652,3599,MS,28053,0.736871353
10027,MS31907,Donald Trump,924,3599,MS,28053,0.256737983
10028,MS31948,Gary Johnson,10,3599,MS,28053,0.00277855
10029,MS31953,Darrell Castle,5,3599,MS,28053,0.001389275
10030,MS31949,Rocky De La Fuente,3,3599,MS,28053,0.000833565
10031,MS31950,Jim Hedges,3,3599,MS,28053,0.000833565
10032,MS31947,Jill Stein,2,3599,MS,28053,0.00055571
10019,MS31893,Hillary Clinton,5820,7045,MS,28051,0.826117814
10020,MS31907,Donald Trump,1151,7045,MS,28051,0.163378282
10021,MS31948,Gary Johnson,22,7045,MS,28051,0.003122782
10022,MS31953,Darrell Castle,20,7045,MS,28051,0.002838893
10023,MS31947,Jill Stein,18,7045,MS,28051,0.002555004
10024,MS31950,Jim Hedges,10,7045,MS,28051,0.001419446
10025,MS31949,Rocky De La Fuente,4,7045,MS,28051,0.000567779
10012,MS31893,Hillary Clinton,64922,91536,MS,28049,0.709251005
10013,MS31907,Donald Trump,24919,91536,MS,28049,0.27223169
10014,MS31948,Gary Johnson,937,91536,MS,28049,0.01023641
10015,MS31947,Jill Stein,441,91536,MS,28049,0.004817777
10016,MS31953,Darrell Castle,259,91536,MS,28049,0.002829488
10017,MS31949,Rocky De La Fuente,33,91536,MS,28049,0.000360514
10018,MS31950,Jim Hedges,25,91536,MS,28049,0.000273117
10005,MS31907,Donald Trump,39710,62076,MS,28047,0.639699723
10006,MS31893,Hillary Clinton,20679,62076,MS,28047,0.333123913
10007,MS31948,Gary Johnson,1183,62076,MS,28047,0.019057285
10008,MS31947,Jill Stein,322,62076,MS,28047,0.00518719
10009,MS31953,Darrell Castle,182,62076,MS,28047,0.00293189
10010,MS31949,Rocky De La Fuente,0,62076,MS,28047,0
10011,MS31950,Jim Hedges,0,62076,MS,28047,0
9998,MS31907,Donald Trump,13720,17517,MS,28045,0.783239139
9999,MS31893,Hillary Clinton,3320,17517,MS,28045,0.189530171
10000,MS31948,Gary Johnson,309,17517,MS,28045,0.017640007
10001,MS31947,Jill Stein,81,17517,MS,28045,0.004624079
10002,MS31953,Darrell Castle,68,17517,MS,28045,0.003881943
10003,MS31950,Jim Hedges,10,17517,MS,28045,0.000570874
10004,MS31949,Rocky De La Fuente,9,17517,MS,28045,0.000513787
9991,MS31907,Donald Trump,5940,10442,MS,28043,0.568856541
9992,MS31893,Hillary Clinton,4386,10442,MS,28043,0.420034476
9993,MS31948,Gary Johnson,68,10442,MS,28043,0.006512162
9994,MS31947,Jill Stein,20,10442,MS,28043,0.001915342
9995,MS31953,Darrell Castle,17,10442,MS,28043,0.001628041
9996,MS31950,Jim Hedges,8,10442,MS,28043,0.000766137
9997,MS31949,Rocky De La Fuente,3,10442,MS,28043,0.000287301
9984,MS31907,Donald Trump,4309,5325,MS,28041,0.809201878
9985,MS31893,Hillary Clinton,956,5325,MS,28041,0.179530516
9986,MS31948,Gary Johnson,28,5325,MS,28041,0.005258216
9987,MS31953,Darrell Castle,21,5325,MS,28041,0.003943662
9988,MS31949,Rocky De La Fuente,4,5325,MS,28041,0.000751174
9989,MS31947,Jill Stein,4,5325,MS,28041,0.000751174
9990,MS31950,Jim Hedges,3,5325,MS,28041,0.00056338
9977,MS31907,Donald Trump,8652,9831,MS,28039,0.880073238
9978,MS31893,Hillary Clinton,1013,9831,MS,28039,0.1030414
9979,MS31948,Gary Johnson,89,9831,MS,28039,0.009052996
9980,MS31953,Darrell Castle,44,9831,MS,28039,0.004475638
9981,MS31947,Jill Stein,20,9831,MS,28039,0.002034381
9982,MS31950,Jim Hedges,7,9831,MS,28039,0.000712033
9983,MS31949,Rocky De La Fuente,6,9831,MS,28039,0.000610314
9970,MS31907,Donald Trump,2685,4219,MS,28037,0.636406731
9971,MS31893,Hillary Clinton,1471,4219,MS,28037,0.34866082
9972,MS31953,Darrell Castle,22,4219,MS,28037,0.005214506
9973,MS31948,Gary Johnson,21,4219,MS,28037,0.004977483
9974,MS31947,Jill Stein,14,4219,MS,28037,0.003318322
9975,MS31950,Jim Hedges,4,4219,MS,28037,0.000948092
9976,MS31949,Rocky De La Fuente,2,4219,MS,28037,0.000474046
9963,MS31907,Donald Trump,15149,27284,MS,28035,0.555233837
9964,MS31893,Hillary Clinton,11271,27284,MS,28035,0.413099252
9965,MS31948,Gary Johnson,584,27284,MS,28035,0.021404486
9966,MS31947,Jill Stein,142,27284,MS,28035,0.005204515
9967,MS31953,Darrell Castle,113,27284,MS,28035,0.004141621
9968,MS31950,Jim Hedges,16,27284,MS,28035,0.000586424
9969,MS31949,Rocky De La Fuente,9,27284,MS,28035,0.000329864
9956,MS31907,Donald Trump,42155,64022,MS,28033,0.658445534
9957,MS31893,Hillary Clinton,19892,64022,MS,28033,0.310705695
9958,MS31948,Gary Johnson,1305,64022,MS,28033,0.020383618
9959,MS31953,Darrell Castle,330,64022,MS,28033,0.005154478
9960,MS31947,Jill Stein,299,64022,MS,28033,0.00467027
9961,MS31949,Rocky De La Fuente,29,64022,MS,28033,0.000452969
9962,MS31950,Jim Hedges,12,64022,MS,28033,0.000187436
9949,MS31907,Donald Trump,5423,8790,MS,28031,0.616951081
9950,MS31893,Hillary Clinton,3267,8790,MS,28031,0.371672355
9951,MS31948,Gary Johnson,61,8790,MS,28031,0.006939704
9952,MS31953,Darrell Castle,20,8790,MS,28031,0.002275313
9953,MS31947,Jill Stein,12,8790,MS,28031,0.001365188
9954,MS31949,Rocky De La Fuente,4,8790,MS,28031,0.000455063
9955,MS31950,Jim Hedges,3,8790,MS,28031,0.000341297
9942,MS31893,Hillary Clinton,6203,11906,MS,28029,0.520997816
9943,MS31907,Donald Trump,5576,11906,MS,28029,0.468335293
9944,MS31948,Gary Johnson,65,11906,MS,28029,0.005459432
9945,MS31953,Darrell Castle,24,11906,MS,28029,0.00201579
9946,MS31950,Jim Hedges,16,11906,MS,28029,0.00134386
9947,MS31947,Jill Stein,15,11906,MS,28029,0.001259869
9948,MS31949,Rocky De La Fuente,7,11906,MS,28029,0.000587939
9935,MS31893,Hillary Clinton,6378,8912,MS,28027,0.715664273
9936,MS31907,Donald Trump,2426,8912,MS,28027,0.272217235
9937,MS31948,Gary Johnson,53,8912,MS,28027,0.005947038
9938,MS31953,Darrell Castle,31,8912,MS,28027,0.003478456
9939,MS31947,Jill Stein,13,8912,MS,28027,0.001458707
9940,MS31950,Jim Hedges,7,8912,MS,28027,0.000785458
9941,MS31949,Rocky De La Fuente,4,8912,MS,28027,0.000448833
9928,MS31893,Hillary Clinton,5695,9960,MS,28025,0.571787149
9929,MS31907,Donald Trump,4136,9960,MS,28025,0.415261044
9930,MS31948,Gary Johnson,68,9960,MS,28025,0.006827309
9931,MS31953,Darrell Castle,24,9960,MS,28025,0.002409639
9932,MS31947,Jill Stein,20,9960,MS,28025,0.002008032
9933,MS31950,Jim Hedges,9,9960,MS,28025,0.000903614
9934,MS31949,Rocky De La Fuente,8,9960,MS,28025,0.000803213
9921,MS31907,Donald Trump,5088,7713,MS,28023,0.6596655
9922,MS31893,Hillary Clinton,2556,7713,MS,28023,0.331388565
9923,MS31948,Gary Johnson,29,7713,MS,28023,0.003759886
9924,MS31953,Darrell Castle,21,7713,MS,28023,0.002722676
9925,MS31947,Jill Stein,15,7713,MS,28023,0.001944769
9926,MS31949,Rocky De La Fuente,3,7713,MS,28023,0.000388954
9927,MS31950,Jim Hedges,1,7713,MS,28023,0.000129651
9914,MS31893,Hillary Clinton,2523,2954,MS,28021,0.854096141
9915,MS31907,Donald Trump,414,2954,MS,28021,0.140148951
9916,MS31948,Gary Johnson,5,2954,MS,28021,0.00169262
9917,MS31949,Rocky De La Fuente,4,2954,MS,28021,0.001354096
9918,MS31953,Darrell Castle,3,2954,MS,28021,0.001015572
9919,MS31947,Jill Stein,3,2954,MS,28021,0.001015572
9920,MS31950,Jim Hedges,2,2954,MS,28021,0.000677048
9907,MS31907,Donald Trump,2763,4020,MS,28019,0.687313433
9908,MS31893,Hillary Clinton,1198,4020,MS,28019,0.29800995
9909,MS31948,Gary Johnson,26,4020,MS,28019,0.006467662
9910,MS31953,Darrell Castle,12,4020,MS,28019,0.002985075
9911,MS31947,Jill Stein,12,4020,MS,28019,0.002985075
9912,MS31949,Rocky De La Fuente,6,4020,MS,28019,0.001492537
9913,MS31950,Jim Hedges,3,4020,MS,28019,0.000746269
9900,MS31907,Donald Trump,4127,7890,MS,28017,0.523067174
9901,MS31893,Hillary Clinton,3649,7890,MS,28017,0.462484157
9902,MS31948,Gary Johnson,61,7890,MS,28017,0.007731305
9903,MS31953,Darrell Castle,25,7890,MS,28017,0.003168568
9904,MS31947,Jill Stein,12,7890,MS,28017,0.001520913
9905,MS31950,Jim Hedges,10,7890,MS,28017,0.001267427
9906,MS31949,Rocky De La Fuente,6,7890,MS,28017,0.000760456
9893,MS31907,Donald Trump,3774,5470,MS,28015,0.689945155
9894,MS31893,Hillary Clinton,1648,5470,MS,28015,0.301279707
9895,MS31948,Gary Johnson,28,5470,MS,28015,0.00511883
9896,MS31947,Jill Stein,9,5470,MS,28015,0.001645338
9897,MS31953,Darrell Castle,6,5470,MS,28015,0.001096892
9898,MS31949,Rocky De La Fuente,3,5470,MS,28015,0.000548446
9899,MS31950,Jim Hedges,2,5470,MS,28015,0.000365631
9886,MS31907,Donald Trump,4360,6339,MS,28013,0.687805648
9887,MS31893,Hillary Clinton,1884,6339,MS,28013,0.297207761
9888,MS31948,Gary Johnson,49,6339,MS,28013,0.007729926
9889,MS31953,Darrell Castle,26,6339,MS,28013,0.004101593
9890,MS31947,Jill Stein,10,6339,MS,28013,0.001577536
9891,MS31949,Rocky De La Fuente,5,6339,MS,28013,0.000788768
9892,MS31950,Jim Hedges,5,6339,MS,28013,0.000788768
9879,MS31893,Hillary Clinton,8410,12831,MS,28011,0.655443847
9880,MS31907,Donald Trump,4251,12831,MS,28011,0.331306991
9881,MS31948,Gary Johnson,92,12831,MS,28011,0.007170135
9882,MS31953,Darrell Castle,30,12831,MS,28011,0.002338087
9883,MS31947,Jill Stein,30,12831,MS,28011,0.002338087
9884,MS31950,Jim Hedges,11,12831,MS,28011,0.000857299
9885,MS31949,Rocky De La Fuente,7,12831,MS,28011,0.000545554
9872,MS31907,Donald Trump,2240,3996,MS,28009,0.560560561
9873,MS31893,Hillary Clinton,1713,3996,MS,28009,0.428678679
9874,MS31948,Gary Johnson,28,3996,MS,28009,0.007007007
9875,MS31947,Jill Stein,9,3996,MS,28009,0.002252252
9876,MS31953,Darrell Castle,5,3996,MS,28009,0.001251251
9877,MS31949,Rocky De La Fuente,1,3996,MS,28009,0.00025025
9878,MS31950,Jim Hedges,0,3996,MS,28009,0
9865,MS31907,Donald Trump,4288,7242,MS,28007,0.592101629
9866,MS31893,Hillary Clinton,2847,7242,MS,28007,0.393123447
9867,MS31948,Gary Johnson,50,7242,MS,28007,0.00690417
9868,MS31953,Darrell Castle,32,7242,MS,28007,0.004418669
9869,MS31947,Jill Stein,14,7242,MS,28007,0.001933168
9870,MS31950,Jim Hedges,8,7242,MS,28007,0.001104667
9871,MS31949,Rocky De La Fuente,3,7242,MS,28007,0.00041425
9858,MS31907,Donald Trump,4282,7033,MS,28005,0.608844021
9859,MS31893,Hillary Clinton,2688,7033,MS,28005,0.382198208
9860,MS31948,Gary Johnson,38,7033,MS,28005,0.0054031
9861,MS31953,Darrell Castle,9,7033,MS,28005,0.001279682
9862,MS31947,Jill Stein,7,7033,MS,28005,0.000995308
9863,MS31950,Jim Hedges,5,7033,MS,28005,0.000710934
9864,MS31949,Rocky De La Fuente,4,7033,MS,28005,0.000568747
9851,MS31907,Donald Trump,11817,14781,MS,28003,0.799472296
9852,MS31893,Hillary Clinton,2684,14781,MS,28003,0.181584467
9853,MS31948,Gary Johnson,167,14781,MS,28003,0.011298288
9854,MS31953,Darrell Castle,56,14781,MS,28003,0.003788648
9855,MS31947,Jill Stein,38,14781,MS,28003,0.002570868
9856,MS31950,Jim Hedges,12,14781,MS,28003,0.000811853
9857,MS31949,Rocky De La Fuente,7,14781,MS,28003,0.000473581
9844,MS31893,Hillary Clinton,6921,12214,MS,28001,0.566644834
9845,MS31907,Donald Trump,5125,12214,MS,28001,0.419600458
9846,MS31948,Gary Johnson,102,12214,MS,28001,0.008351073
9847,MS31947,Jill Stein,25,12214,MS,28001,0.002046832
9848,MS31953,Darrell Castle,21,12214,MS,28001,0.001719338
9849,MS31949,Rocky De La Fuente,12,12214,MS,28001,0.000982479
9850,MS31950,Jim Hedges,8,12214,MS,28001,0.000654986
9248,MN33325,Donald Trump,3382,5253,MN,27173,0.643822578
9249,MN33326,Hillary Clinton,1524,5253,MN,27173,0.290119931
9250,MN33333,Gary Johnson,163,5253,MN,27173,0.031029888
9251,MN33336,Evan McMullin,93,5253,MN,27173,0.017704169
9252,MN33332,Jill Stein,37,5253,MN,27173,0.007043594
9253,MN33337,Darrell Castle,28,5253,MN,27173,0.005330287
9254,MN33331,Dan Vacek,16,5253,MN,27173,0.003045879
9255,MN33327,Alyson Kennedy,6,5253,MN,27173,0.001142204
9256,MN33338,Rocky De La Fuente,4,5253,MN,27173,0.00076147
9239,MN33325,Donald Trump,43274,69154,MN,27171,0.62576279
9240,MN33326,Hillary Clinton,20336,69154,MN,27171,0.294068311
9241,MN33333,Gary Johnson,3002,69154,MN,27171,0.043410359
9242,MN33336,Evan McMullin,1392,69154,MN,27171,0.020128987
9243,MN33332,Jill Stein,547,69154,MN,27171,0.007909882
9244,MN33337,Darrell Castle,293,69154,MN,27171,0.00423692
9245,MN33331,Dan Vacek,254,69154,MN,27171,0.003672962
9246,MN33338,Rocky De La Fuente,29,69154,MN,27171,0.000419354
9247,MN33327,Alyson Kennedy,27,69154,MN,27171,0.000390433
9230,MN33325,Donald Trump,12122,25852,MN,27169,0.468899892
9231,MN33326,Hillary Clinton,11366,25852,MN,27169,0.439656506
9232,MN33333,Gary Johnson,1165,25852,MN,27169,0.045064212
9233,MN33332,Jill Stein,531,25852,MN,27169,0.020539997
9234,MN33336,Evan McMullin,414,25852,MN,27169,0.016014235
9235,MN33331,Dan Vacek,118,25852,MN,27169,0.004564444
9236,MN33337,Darrell Castle,96,25852,MN,27169,0.003713446
9237,MN33327,Alyson Kennedy,23,25852,MN,27169,0.00088968
9238,MN33338,Rocky De La Fuente,17,25852,MN,27169,0.000657589
9221,MN33325,Donald Trump,2129,3279,MN,27167,0.649283318
9222,MN33326,Hillary Clinton,893,3279,MN,27167,0.272339128
9223,MN33333,Gary Johnson,146,3279,MN,27167,0.04452577
9224,MN33336,Evan McMullin,48,3279,MN,27167,0.014638609
9225,MN33332,Jill Stein,34,3279,MN,27167,0.010369015
9226,MN33337,Darrell Castle,15,3279,MN,27167,0.004574565
9227,MN33331,Dan Vacek,11,3279,MN,27167,0.003354681
9228,MN33338,Rocky De La Fuente,2,3279,MN,27167,0.000609942
9229,MN33327,Alyson Kennedy,1,3279,MN,27167,0.000304971
9212,MN33325,Donald Trump,2768,4971,MN,27165,0.556829612
9213,MN33326,Hillary Clinton,1814,4971,MN,27165,0.364916516
9214,MN33333,Gary Johnson,156,4971,MN,27165,0.031382016
9215,MN33336,Evan McMullin,107,4971,MN,27165,0.021524844
9216,MN33332,Jill Stein,52,4971,MN,27165,0.010460672
9217,MN33337,Darrell Castle,33,4971,MN,27165,0.006638503
9218,MN33331,Dan Vacek,32,4971,MN,27165,0.006437337
9219,MN33338,Rocky De La Fuente,5,4971,MN,27165,0.001005834
9220,MN33327,Alyson Kennedy,4,4971,MN,27165,0.000804667
9203,MN33326,Hillary Clinton,67086,142843,MN,27163,0.469648495
9204,MN33325,Donald Trump,64429,142843,MN,27163,0.451047654
9205,MN33333,Gary Johnson,6180,142843,MN,27163,0.043264283
9206,MN33336,Evan McMullin,2718,142843,MN,27163,0.019027884
9207,MN33332,Jill Stein,1478,142843,MN,27163,0.010347024
9208,MN33337,Darrell Castle,420,142843,MN,27163,0.002940291
9209,MN33331,Dan Vacek,394,142843,MN,27163,0.002758273
9210,MN33338,Rocky De La Fuente,76,142843,MN,27163,0.000532053
9211,MN33327,Alyson Kennedy,62,142843,MN,27163,0.000434043
9194,MN33325,Donald Trump,5967,9579,MN,27161,0.622925149
9195,MN33326,Hillary Clinton,2838,9579,MN,27161,0.296273097
9196,MN33333,Gary Johnson,387,9579,MN,27161,0.040400877
9197,MN33336,Evan McMullin,184,9579,MN,27161,0.019208686
9198,MN33332,Jill Stein,106,9579,MN,27161,0.011065873
9199,MN33331,Dan Vacek,45,9579,MN,27161,0.004697776
9200,MN33337,Darrell Castle,38,9579,MN,27161,0.003967011
9201,MN33338,Rocky De La Fuente,7,9579,MN,27161,0.000730765
9202,MN33327,Alyson Kennedy,7,9579,MN,27161,0.000730765
9185,MN33325,Donald Trump,4837,6894,MN,27159,0.701624601
9186,MN33326,Hillary Clinton,1684,6894,MN,27159,0.24427038
9187,MN33333,Gary Johnson,164,6894,MN,27159,0.023788802
9188,MN33336,Evan McMullin,106,6894,MN,27159,0.015375689
9189,MN33332,Jill Stein,58,6894,MN,27159,0.008413113
9190,MN33331,Dan Vacek,21,6894,MN,27159,0.003046127
9191,MN33337,Darrell Castle,19,6894,MN,27159,0.00275602
9192,MN33327,Alyson Kennedy,3,6894,MN,27159,0.000435161
9193,MN33338,Rocky De La Fuente,2,6894,MN,27159,0.000290107
9176,MN33325,Donald Trump,6989,11764,MN,27157,0.594100646
9177,MN33326,Hillary Clinton,3866,11764,MN,27157,0.328629718
9178,MN33333,Gary Johnson,467,11764,MN,27157,0.039697382
9179,MN33336,Evan McMullin,218,11764,MN,27157,0.018531112
9180,MN33332,Jill Stein,127,11764,MN,27157,0.010795648
9181,MN33331,Dan Vacek,50,11764,MN,27157,0.004250255
9182,MN33337,Darrell Castle,40,11764,MN,27157,0.003400204
9183,MN33338,Rocky De La Fuente,4,11764,MN,27157,0.00034002
9184,MN33327,Alyson Kennedy,3,11764,MN,27157,0.000255015
9167,MN33325,Donald Trump,1050,1791,MN,27155,0.586264657
9168,MN33326,Hillary Clinton,631,1791,MN,27155,0.352317141
9169,MN33333,Gary Johnson,41,1791,MN,27155,0.022892239
9170,MN33336,Evan McMullin,31,1791,MN,27155,0.017308766
9171,MN33332,Jill Stein,16,1791,MN,27155,0.008933557
9172,MN33337,Darrell Castle,13,1791,MN,27155,0.007258515
9173,MN33331,Dan Vacek,8,1791,MN,27155,0.004466778
9174,MN33327,Alyson Kennedy,1,1791,MN,27155,0.000558347
9175,MN33338,Rocky De La Fuente,0,1791,MN,27155,0
9158,MN33325,Donald Trump,8485,11944,MN,27153,0.710398526
9159,MN33326,Hillary Clinton,2783,11944,MN,27153,0.233004019
9160,MN33333,Gary Johnson,287,11944,MN,27153,0.024028801
9161,MN33336,Evan McMullin,194,11944,MN,27153,0.016242465
9162,MN33332,Jill Stein,96,11944,MN,27153,0.008037508
9163,MN33337,Darrell Castle,44,11944,MN,27153,0.003683858
9164,MN33331,Dan Vacek,36,11944,MN,27153,0.003014066
9165,MN33327,Alyson Kennedy,12,11944,MN,27153,0.001004689
9166,MN33338,Rocky De La Fuente,7,11944,MN,27153,0.000586068
9149,MN33325,Donald Trump,2962,4968,MN,27151,0.596215781
9150,MN33326,Hillary Clinton,1679,4968,MN,27151,0.337962963
9151,MN33333,Gary Johnson,153,4968,MN,27151,0.030797101
9152,MN33336,Evan McMullin,81,4968,MN,27151,0.016304348
9153,MN33337,Darrell Castle,34,4968,MN,27151,0.0068438
9154,MN33332,Jill Stein,32,4968,MN,27151,0.006441224
9155,MN33331,Dan Vacek,23,4968,MN,27151,0.00462963
9156,MN33338,Rocky De La Fuente,2,4968,MN,27151,0.000402576
9157,MN33327,Alyson Kennedy,2,4968,MN,27151,0.000402576
9140,MN33325,Donald Trump,2800,5350,MN,27149,0.523364486
9141,MN33326,Hillary Clinton,2116,5350,MN,27149,0.395514019
9142,MN33333,Gary Johnson,205,5350,MN,27149,0.038317757
9143,MN33336,Evan McMullin,112,5350,MN,27149,0.020934579
9144,MN33332,Jill Stein,69,5350,MN,27149,0.012897196
9145,MN33337,Darrell Castle,28,5350,MN,27149,0.005233645
9146,MN33331,Dan Vacek,10,5350,MN,27149,0.001869159
9147,MN33327,Alyson Kennedy,9,5350,MN,27149,0.001682243
9148,MN33338,Rocky De La Fuente,1,5350,MN,27149,0.000186916
9131,MN33325,Donald Trump,11198,19040,MN,27147,0.588130252
9132,MN33326,Hillary Clinton,6239,19040,MN,27147,0.327678571
9133,MN33333,Gary Johnson,808,19040,MN,27147,0.042436975
9134,MN33336,Evan McMullin,396,19040,MN,27147,0.020798319
9135,MN33332,Jill Stein,208,19040,MN,27147,0.01092437
9136,MN33337,Darrell Castle,91,19040,MN,27147,0.004779412
9137,MN33331,Dan Vacek,78,19040,MN,27147,0.004096639
9138,MN33338,Rocky De La Fuente,12,19040,MN,27147,0.000630252
9139,MN33327,Alyson Kennedy,10,19040,MN,27147,0.00052521
9122,MN33325,Donald Trump,47618,78985,MN,27145,0.602873963
9123,MN33326,Hillary Clinton,25575,78985,MN,27145,0.323795657
9124,MN33333,Gary Johnson,2972,78985,MN,27145,0.037627398
